region,subregion,country,area,country_area,date,confirmed_cases,deaths,recovered,population,lat,long,lat_long_flag,pop_flag,active,confirmed_cases_rate,deaths_rate,recovered_rate,active_rate,C_xs_T,devt_time
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,18/03/2020,256,1,88,1.701583,26.0275,50.55,1,1,167,150.448141525,0.003906250,0.343750000,0.652343750,1,22 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,19/03/2020,278,1,100,1.701583,26.0275,50.55,1,1,177,163.377278687,0.003597122,0.359712230,0.636690647,1,23 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,20/03/2020,285,1,100,1.701583,26.0275,50.55,1,1,184,167.491095057,0.003508772,0.350877193,0.645614035,1,24 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,21/03/2020,305,1,125,1.701583,26.0275,50.55,1,1,179,179.244856113,0.003278689,0.409836066,0.586885246,1,25 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,22/03/2020,334,2,149,1.701583,26.0275,50.55,1,1,183,196.287809645,0.005988024,0.446107784,0.547904192,1,26 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,23/03/2020,377,2,164,1.701583,26.0275,50.55,1,1,211,221.558395917,0.005305040,0.435013263,0.559681698,1,27 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,24/03/2020,392,3,177,1.701583,26.0275,50.55,1,1,212,230.373716710,0.007653061,0.451530612,0.540816327,1,28 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,25/03/2020,419,4,177,1.701583,26.0275,50.55,1,1,238,246.241294136,0.009546539,0.422434368,0.568019093,1,29 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,26/03/2020,458,4,204,1.701583,26.0275,50.55,1,1,250,269.161128197,0.008733624,0.445414847,0.545851528,1,30 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,27/03/2020,466,4,227,1.701583,26.0275,50.55,1,1,235,273.862632619,0.008583691,0.487124464,0.504291845,1,31 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,28/03/2020,476,4,265,1.701583,26.0275,50.55,1,1,207,279.739513147,0.008403361,0.556722689,0.434873950,1,32 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,29/03/2020,499,4,272,1.701583,26.0275,50.55,1,1,223,293.256338363,0.008016032,0.545090180,0.446893788,1,33 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,30/03/2020,515,4,279,1.701583,26.0275,50.55,1,1,232,302.659347208,0.007766990,0.541747573,0.450485437,1,34 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,31/03/2020,567,4,295,1.701583,26.0275,50.55,1,1,268,333.219125955,0.007054674,0.520282187,0.472663139,1,35 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,01/04/2020,569,4,337,1.701583,26.0275,50.55,1,1,228,334.394502061,0.007029877,0.592267135,0.400702988,1,36 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,02/04/2020,643,4,381,1.701583,26.0275,50.55,1,1,258,377.883417970,0.006220840,0.592534992,0.401244168,1,37 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,03/04/2020,672,4,382,1.701583,26.0275,50.55,1,1,286,394.926371502,0.005952381,0.568452381,0.425595238,1,38 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,04/04/2020,688,4,423,1.701583,26.0275,50.55,1,1,261,404.329380348,0.005813953,0.614825581,0.379360465,1,39 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,05/04/2020,700,4,431,1.701583,26.0275,50.55,1,1,265,411.381636982,0.005714286,0.615714286,0.378571429,1,40 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,06/04/2020,756,4,458,1.701583,26.0275,50.55,1,1,294,444.292167940,0.005291005,0.605820106,0.388888889,1,41 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,07/04/2020,811,5,458,1.701583,26.0275,50.55,1,1,348,476.615010846,0.006165228,0.564734895,0.429099877,1,42 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,08/04/2020,823,5,477,1.701583,26.0275,50.55,1,1,341,483.667267480,0.006075334,0.579586877,0.414337789,1,43 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,09/04/2020,887,5,519,1.701583,26.0275,50.55,1,1,363,521.279302861,0.005636979,0.585118377,0.409244645,1,44 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,10/04/2020,925,6,539,1.701583,26.0275,50.55,1,1,380,543.611448868,0.006486486,0.582702703,0.410810811,1,45 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,11/04/2020,1040,6,555,1.701583,26.0275,50.55,1,1,479,611.195574944,0.005769231,0.533653846,0.460576923,1,46 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,12/04/2020,1136,6,558,1.701583,26.0275,50.55,1,1,572,667.613628016,0.005281690,0.491197183,0.503521127,1,47 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,13/04/2020,1361,6,591,1.701583,26.0275,50.55,1,1,764,799.843439903,0.004408523,0.434239530,0.561351947,1,48 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,14/04/2020,1528,7,645,1.701583,26.0275,50.55,1,1,876,897.987344725,0.004581152,0.422120419,0.573298429,1,49 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,15/04/2020,1671,7,663,1.701583,26.0275,50.55,1,1,1001,982.026736280,0.004189108,0.396768402,0.599042490,1,50 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,16/04/2020,1700,7,703,1.701583,26.0275,50.55,1,1,990,999.069689812,0.004117647,0.413529412,0.582352941,1,51 
Northern Africa And Western Asia,Western Asia,Bahrain,,Bahrain,17/04/2020,1740,7,725,1.701583,26.0275,50.55,1,1,1008,1022.577211926,0.004022989,0.416666667,0.579310345,1,52 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,08/03/2020,3,0,0,164.689383,23.685,90.3563,1,1,3,0.018216111,0.000000000,0.000000000,1.000000000,0,-37 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,09/03/2020,3,0,0,164.689383,23.685,90.3563,1,1,3,0.018216111,0.000000000,0.000000000,1.000000000,0,-36 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,10/03/2020,3,0,0,164.689383,23.685,90.3563,1,1,3,0.018216111,0.000000000,0.000000000,1.000000000,0,-35 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,11/03/2020,3,0,0,164.689383,23.685,90.3563,1,1,3,0.018216111,0.000000000,0.000000000,1.000000000,0,-34 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,12/03/2020,3,0,0,164.689383,23.685,90.3563,1,1,3,0.018216111,0.000000000,0.000000000,1.000000000,0,-33 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,13/03/2020,3,0,0,164.689383,23.685,90.3563,1,1,3,0.018216111,0.000000000,0.000000000,1.000000000,0,-32 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,14/03/2020,3,0,0,164.689383,23.685,90.3563,1,1,3,0.018216111,0.000000000,0.000000000,1.000000000,0,-31 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,15/03/2020,5,0,0,164.689383,23.685,90.3563,1,1,5,0.030360184,0.000000000,0.000000000,1.000000000,0,-30 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,16/03/2020,8,0,2,164.689383,23.685,90.3563,1,1,6,0.048576295,0.000000000,0.250000000,0.750000000,0,-29 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,17/03/2020,10,0,3,164.689383,23.685,90.3563,1,1,7,0.060720368,0.000000000,0.300000000,0.700000000,0,-28 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,18/03/2020,14,1,3,164.689383,23.685,90.3563,1,1,10,0.085008516,0.071428571,0.214285714,0.714285714,0,-27 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,19/03/2020,17,1,3,164.689383,23.685,90.3563,1,1,13,0.103224626,0.058823529,0.176470588,0.764705882,0,-26 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,20/03/2020,20,1,3,164.689383,23.685,90.3563,1,1,16,0.121440737,0.050000000,0.150000000,0.800000000,0,-25 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,21/03/2020,25,2,3,164.689383,23.685,90.3563,1,1,20,0.151800921,0.080000000,0.120000000,0.800000000,0,-24 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,22/03/2020,27,2,3,164.689383,23.685,90.3563,1,1,22,0.163944995,0.074074074,0.111111111,0.814814815,0,-23 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,23/03/2020,33,3,5,164.689383,23.685,90.3563,1,1,25,0.200377216,0.090909091,0.151515152,0.757575758,0,-22 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,24/03/2020,39,4,5,164.689383,23.685,90.3563,1,1,30,0.236809437,0.102564103,0.128205128,0.769230769,0,-21 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,25/03/2020,39,5,7,164.689383,23.685,90.3563,1,1,27,0.236809437,0.128205128,0.179487179,0.692307692,0,-20 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,26/03/2020,44,5,11,164.689383,23.685,90.3563,1,1,28,0.267169621,0.113636364,0.250000000,0.636363636,0,-19 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,27/03/2020,48,5,11,164.689383,23.685,90.3563,1,1,32,0.291457768,0.104166667,0.229166667,0.666666667,0,-18 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,28/03/2020,48,5,15,164.689383,23.685,90.3563,1,1,28,0.291457768,0.104166667,0.312500000,0.583333333,0,-17 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,29/03/2020,48,5,15,164.689383,23.685,90.3563,1,1,28,0.291457768,0.104166667,0.312500000,0.583333333,0,-16 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,30/03/2020,49,5,19,164.689383,23.685,90.3563,1,1,25,0.297529805,0.102040816,0.387755102,0.510204082,0,-15 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,31/03/2020,51,5,25,164.689383,23.685,90.3563,1,1,21,0.309673879,0.098039216,0.490196078,0.411764706,0,-14 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,01/04/2020,54,6,25,164.689383,23.685,90.3563,1,1,23,0.327889989,0.111111111,0.462962963,0.425925926,0,-13 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,02/04/2020,56,6,25,164.689383,23.685,90.3563,1,1,25,0.340034063,0.107142857,0.446428571,0.446428571,0,-12 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,03/04/2020,61,6,26,164.689383,23.685,90.3563,1,1,29,0.370394247,0.098360656,0.426229508,0.475409836,0,-11 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,04/04/2020,70,8,30,164.689383,23.685,90.3563,1,1,32,0.425042578,0.114285714,0.428571429,0.457142857,0,-10 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,05/04/2020,88,9,33,164.689383,23.685,90.3563,1,1,46,0.534339242,0.102272727,0.375000000,0.522727273,0,-9 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,06/04/2020,123,12,33,164.689383,23.685,90.3563,1,1,78,0.746860531,0.097560976,0.268292683,0.634146341,0,-8 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,07/04/2020,164,17,33,164.689383,23.685,90.3563,1,1,114,0.995814041,0.103658537,0.201219512,0.695121951,0,-7 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,08/04/2020,218,20,33,164.689383,23.685,90.3563,1,1,165,1.323704030,0.091743119,0.151376147,0.756880734,0,-6 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,09/04/2020,330,21,33,164.689383,23.685,90.3563,1,1,276,2.003772156,0.063636364,0.100000000,0.836363636,0,-5 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,10/04/2020,424,27,33,164.689383,23.685,90.3563,1,1,364,2.574543618,0.063679245,0.077830189,0.858490566,0,-4 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,11/04/2020,482,30,36,164.689383,23.685,90.3563,1,1,416,2.926721755,0.062240664,0.074688797,0.863070539,0,-3 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,12/04/2020,621,34,39,164.689383,23.685,90.3563,1,1,548,3.770734875,0.054750403,0.062801932,0.882447665,0,-2 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,13/04/2020,803,39,42,164.689383,23.685,90.3563,1,1,722,4.875845579,0.048567870,0.052303861,0.899128269,0,-1 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,14/04/2020,1012,46,42,164.689383,23.685,90.3563,1,1,924,6.144901278,0.045454545,0.041501976,0.913043478,1,0 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,15/04/2020,1231,50,49,164.689383,23.685,90.3563,1,1,1132,7.474677345,0.040617384,0.039805037,0.919577579,1,1 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,16/04/2020,1572,60,49,164.689383,23.685,90.3563,1,1,1463,9.545241905,0.038167939,0.031170483,0.930661578,1,2 
Central And Southern Asia,Southern Asia,Bangladesh,,Bangladesh,17/04/2020,1838,75,58,164.689383,23.685,90.3563,1,1,1705,11.160403704,0.040805223,0.031556039,0.927638738,1,3 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,17/03/2020,2,0,0,0.287371,13.1939,-59.5432,1,0,2,6.959644501,0.000000000,0.000000000,1.000000000,1,0 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,18/03/2020,2,0,0,0.287371,13.1939,-59.5432,1,0,2,6.959644501,0.000000000,0.000000000,1.000000000,1,1 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,19/03/2020,5,0,0,0.287371,13.1939,-59.5432,1,0,5,17.399111253,0.000000000,0.000000000,1.000000000,1,2 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,20/03/2020,5,0,0,0.287371,13.1939,-59.5432,1,0,5,17.399111253,0.000000000,0.000000000,1.000000000,1,3 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,21/03/2020,6,0,0,0.287371,13.1939,-59.5432,1,0,6,20.878933504,0.000000000,0.000000000,1.000000000,1,4 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,22/03/2020,14,0,0,0.287371,13.1939,-59.5432,1,0,14,48.717511510,0.000000000,0.000000000,1.000000000,1,5 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,23/03/2020,17,0,0,0.287371,13.1939,-59.5432,1,0,17,59.156978262,0.000000000,0.000000000,1.000000000,1,6 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,24/03/2020,18,0,0,0.287371,13.1939,-59.5432,1,0,18,62.636800512,0.000000000,0.000000000,1.000000000,1,7 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,25/03/2020,18,0,0,0.287371,13.1939,-59.5432,1,0,18,62.636800512,0.000000000,0.000000000,1.000000000,1,8 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,26/03/2020,18,0,0,0.287371,13.1939,-59.5432,1,0,18,62.636800512,0.000000000,0.000000000,1.000000000,1,9 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,27/03/2020,24,0,0,0.287371,13.1939,-59.5432,1,0,24,83.515734016,0.000000000,0.000000000,1.000000000,1,10 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,28/03/2020,26,0,0,0.287371,13.1939,-59.5432,1,0,26,90.475378518,0.000000000,0.000000000,1.000000000,1,11 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,29/03/2020,33,0,0,0.287371,13.1939,-59.5432,1,0,33,114.834134272,0.000000000,0.000000000,1.000000000,1,12 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,30/03/2020,33,0,0,0.287371,13.1939,-59.5432,1,0,33,114.834134272,0.000000000,0.000000000,1.000000000,1,13 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,31/03/2020,34,0,0,0.287371,13.1939,-59.5432,1,0,34,118.313956523,0.000000000,0.000000000,1.000000000,1,14 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,01/04/2020,34,0,0,0.287371,13.1939,-59.5432,1,0,34,118.313956523,0.000000000,0.000000000,1.000000000,1,15 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,02/04/2020,46,0,0,0.287371,13.1939,-59.5432,1,0,46,160.071823531,0.000000000,0.000000000,1.000000000,1,16 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,03/04/2020,51,0,0,0.287371,13.1939,-59.5432,1,0,51,177.470934785,0.000000000,0.000000000,1.000000000,1,17 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,04/04/2020,52,0,0,0.287371,13.1939,-59.5432,1,0,52,180.950757035,0.000000000,0.000000000,1.000000000,1,18 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,05/04/2020,56,1,6,0.287371,13.1939,-59.5432,1,0,49,194.870046038,0.017857143,0.107142857,0.875000000,1,19 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,06/04/2020,60,2,6,0.287371,13.1939,-59.5432,1,0,52,208.789335041,0.033333333,0.100000000,0.866666667,1,20 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,07/04/2020,63,3,6,0.287371,13.1939,-59.5432,1,0,54,219.228801793,0.047619048,0.095238095,0.857142857,1,21 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,08/04/2020,63,3,8,0.287371,13.1939,-59.5432,1,0,52,219.228801793,0.047619048,0.126984127,0.825396825,1,22 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,09/04/2020,66,3,11,0.287371,13.1939,-59.5432,1,0,52,229.668268545,0.045454545,0.166666667,0.787878788,1,23 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,10/04/2020,67,4,11,0.287371,13.1939,-59.5432,1,0,52,233.148090796,0.059701493,0.164179104,0.776119403,1,24 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,11/04/2020,68,4,11,0.287371,13.1939,-59.5432,1,0,53,236.627913046,0.058823529,0.161764706,0.779411765,1,25 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,12/04/2020,71,4,11,0.287371,13.1939,-59.5432,1,0,56,247.067379798,0.056338028,0.154929577,0.788732394,1,26 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,13/04/2020,72,4,13,0.287371,13.1939,-59.5432,1,0,55,250.547202049,0.055555556,0.180555556,0.763888889,1,27 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,14/04/2020,72,4,13,0.287371,13.1939,-59.5432,1,0,55,250.547202049,0.055555556,0.180555556,0.763888889,1,28 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,15/04/2020,73,5,15,0.287371,13.1939,-59.5432,1,0,53,254.027024300,0.068493151,0.205479452,0.726027397,1,29 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,16/04/2020,75,5,15,0.287371,13.1939,-59.5432,1,0,55,260.986668801,0.066666667,0.200000000,0.733333333,1,30 
Latin America And The Caribbean,Caribbean,Barbados,,Barbados,17/04/2020,75,5,15,0.287371,13.1939,-59.5432,1,0,55,260.986668801,0.066666667,0.200000000,0.733333333,1,31 
Europe,Eastern Europe,Belarus,,Belarus,28/02/2020,1,0,0,9.449321,53.7098,27.9534,1,1,1,0.105827710,0.000000000,0.000000000,1.000000000,0,-19 
Europe,Eastern Europe,Belarus,,Belarus,29/02/2020,1,0,0,9.449321,53.7098,27.9534,1,1,1,0.105827710,0.000000000,0.000000000,1.000000000,0,-18 
Europe,Eastern Europe,Belarus,,Belarus,01/03/2020,1,0,0,9.449321,53.7098,27.9534,1,1,1,0.105827710,0.000000000,0.000000000,1.000000000,0,-17 
Europe,Eastern Europe,Belarus,,Belarus,02/03/2020,1,0,0,9.449321,53.7098,27.9534,1,1,1,0.105827710,0.000000000,0.000000000,1.000000000,0,-16 
Europe,Eastern Europe,Belarus,,Belarus,03/03/2020,1,0,0,9.449321,53.7098,27.9534,1,1,1,0.105827710,0.000000000,0.000000000,1.000000000,0,-15 
Europe,Eastern Europe,Belarus,,Belarus,04/03/2020,6,0,0,9.449321,53.7098,27.9534,1,1,6,0.634966258,0.000000000,0.000000000,1.000000000,0,-14 
Europe,Eastern Europe,Belarus,,Belarus,05/03/2020,6,0,0,9.449321,53.7098,27.9534,1,1,6,0.634966258,0.000000000,0.000000000,1.000000000,0,-13 
Europe,Eastern Europe,Belarus,,Belarus,06/03/2020,6,0,0,9.449321,53.7098,27.9534,1,1,6,0.634966258,0.000000000,0.000000000,1.000000000,0,-12 
Europe,Eastern Europe,Belarus,,Belarus,07/03/2020,6,0,0,9.449321,53.7098,27.9534,1,1,6,0.634966258,0.000000000,0.000000000,1.000000000,0,-11 
Europe,Eastern Europe,Belarus,,Belarus,08/03/2020,6,0,0,9.449321,53.7098,27.9534,1,1,6,0.634966258,0.000000000,0.000000000,1.000000000,0,-10 
Europe,Eastern Europe,Belarus,,Belarus,09/03/2020,6,0,1,9.449321,53.7098,27.9534,1,1,5,0.634966258,0.000000000,0.166666667,0.833333333,0,-9 
Europe,Eastern Europe,Belarus,,Belarus,10/03/2020,9,0,3,9.449321,53.7098,27.9534,1,1,6,0.952449388,0.000000000,0.333333333,0.666666667,0,-8 
Europe,Eastern Europe,Belarus,,Belarus,11/03/2020,9,0,3,9.449321,53.7098,27.9534,1,1,6,0.952449388,0.000000000,0.333333333,0.666666667,0,-7 
Europe,Eastern Europe,Belarus,,Belarus,12/03/2020,12,0,3,9.449321,53.7098,27.9534,1,1,9,1.269932517,0.000000000,0.250000000,0.750000000,0,-6 
Europe,Eastern Europe,Belarus,,Belarus,13/03/2020,27,0,3,9.449321,53.7098,27.9534,1,1,24,2.857348163,0.000000000,0.111111111,0.888888889,0,-5 
Europe,Eastern Europe,Belarus,,Belarus,14/03/2020,27,0,3,9.449321,53.7098,27.9534,1,1,24,2.857348163,0.000000000,0.111111111,0.888888889,0,-4 
Europe,Eastern Europe,Belarus,,Belarus,15/03/2020,27,0,3,9.449321,53.7098,27.9534,1,1,24,2.857348163,0.000000000,0.111111111,0.888888889,0,-3 
Europe,Eastern Europe,Belarus,,Belarus,16/03/2020,36,0,3,9.449321,53.7098,27.9534,1,1,33,3.809797551,0.000000000,0.083333333,0.916666667,0,-2 
Europe,Eastern Europe,Belarus,,Belarus,17/03/2020,36,0,3,9.449321,53.7098,27.9534,1,1,33,3.809797551,0.000000000,0.083333333,0.916666667,0,-1 
Europe,Eastern Europe,Belarus,,Belarus,18/03/2020,51,0,5,9.449321,53.7098,27.9534,1,1,46,5.397213197,0.000000000,0.098039216,0.901960784,1,0 
